User date;Vehicle date;Latitude;Longitude;Height;Vibración;SourceGPS;network;httpresponse;lastconnection;Rumbo (º);Velocidad (km/h);Calidad GPS;disp_stat;Distancia módem (km);Horas módem (h);Contacto;Dentro de una parcela;Estado;Contaminación (%);cmb_prddelay;Rendimiento (t/ha);Peso (remolque) (t);Carga;Peso acumulado (t);Superficie acumulada (ha);Rendimiento medio (t/ha);cmb_state;Caudal de producto (t/h);Revoluc. cinta (rpm);cmb_acc_weigth;Incli. ade-atr (º);Incli. d-i (º);f_impMayor;e_extbxApp;inc_state;f_impMinor
08/09/2024 17:13:53;08/09/2024 17:13:53;36,9527965;-6,088237333;0;0,70;2;1;200;1725808416;0,0;0,0;GPS Fijo (SPS);9;687;309,0;Encendido;Encendido;Conectado, parado;0;12;4,0;955,3;0;955,3;8,19;116,6;1;0,0;0;128354808;1;0;1;14;1;1
08/09/2024 17:14:03;08/09/2024 17:14:03;36,9527965;-6,088236166;0;0,44;2;1;200;1725808416;0,0;0,0;GPS Fijo (SPS);9;687;309,0;Encendido;Encendido;Conectado, parado;0;12;0,2;955,3;0;955,3;8,19;116,6;1;0,0;0;128354808;0;0;1;14;1;1
08/09/2024 17:14:13;08/09/2024 17:14:13;36,952796833;-6,088235;0;0,62;2;1;200;1725808416;0,0;0,0;GPS Fijo (SPS);9;687;309,0;Encendido;Encendido;Conectado, parado;0;12;0,0;955,3;0;955,3;8,19;116,6;1;0,0;0;128354808;1;0;1;14;1;1
08/09/2024 17:14:23;08/09/2024 17:14:23;36,952818;-6,088228333;0;0,59;2;1;200;1725808461;17,2;2,2;GPS Fijo (SPS);9;687;309,0;Encendido;Encendido;Conectado, trabajando;0;12;0,0;955,3;0;955,3;8,19;116,6;1;0,0;0;128354808;0;0;1;14;1;1
08/09/2024 17:14:33;08/09/2024 17:14:33;36,952888666;-6,088218333;0;0,71;2;1;200;1725808461;359,3;3,0;GPS Fijo (SPS);9;687;309,0;Encendido;Encendido;Conectado, trabajando;0;12;0,0;955,3;0;955,3;8,19;116,6;1;0,0;0;128354808;1;0;1;14;1;1
08/09/2024 17:14:43;08/09/2024 17:14:43;36,952907333;-6,088152166;0;0,72;2;1;200;1725808461;109,7;2,6;GPS Fijo (SPS);9;687;309,0;Encendido;Encendido;Conectado, trabajando;0;12;0,0;955,3;0;955,3;8,19;116,6;1;0,0;0;128354808;1;1;1;14;1;1
08/09/2024 17:14:53;08/09/2024 17:14:53;36,952906166;-6,088183166;0;0,51;2;1;200;1725808461;281,5;1,4;GPS Fijo (SPS);9;687;309,1;Encendido;Encendido;Conectado, trabajando;0;12;0,0;955,3;0;955,3;8,19;116,6;1;0,0;0;128354808;-1;-2;1;14;1;1
08/09/2024 17:15:03;08/09/2024 17:15:03;36,952909333;-6,088203666;0;0,59;2;1;200;1725808461;105,5;1,2;GPS Fijo (SPS);9;687;309,1;Encendido;Encendido;Conectado, parado;0;12;0,0;955,3;0;955,3;8,19;116,6;1;0,0;0;128354808;-1;0;1;14;1;1
08/09/2024 17:15:13;08/09/2024 17:15:13;36,952898333;-6,088146333;0;0,70;2;1;200;1725808506;98,7;2,8;GPS Fijo (SPS);9;687;309,1;Encendido;Encendido;Conectado, trabajando;0;12;0,0;955,3;0;955,3;8,19;116,6;1;0,0;0;128354808;0;0;1;14;1;1
08/09/2024 17:15:23;08/09/2024 17:15:23;36,952844;-6,088091333;0;0,59;2;1;200;1725808506;198,7;3,6;GPS Fijo (SPS);9;687;309,1;Encendido;Encendido;Conectado, trabajando;0;12;0,0;955,3;0;955,3;8,19;116,6;1;0,0;0;128354808;-1;-1;1;14;1;1
08/09/2024 17:15:33;08/09/2024 17:15:33;36,952844166;-6,088098666;0;0,81;2;1;200;1725808506;26,7;0,9;GPS Fijo (SPS);9;687;309,1;Encendido;Encendido;Conectado, parado;0;12;0,0;955,3;0;955,3;8,19;116,6;1;0,0;0;128354808;5;-1;1;14;1;1
08/09/2024 17:15:43;08/09/2024 17:15:43;36,9528185;-6,088109166;0;0,91;2;1;200;1725808506;199,4;1,2;GPS Fijo (SPS);9;687;309,1;Encendido;Encendido;Conectado, parado;0;12;0,0;955,3;0;955,3;8,19;116,6;1;0,0;0;128354808;1;0;1;14;1;1
08/09/2024 17:15:53;08/09/2024 17:15:53;36,9527915;-6,088119666;0;0,70;2;1;200;1725808506;201,3;1,2;GPS Fijo (SPS);9;687;309,1;Encendido;Encendido;Conectado, parado;0;12;0,0;955,3;0;955,3;8,19;116,6;;;;;;;;;;
08/09/2024 17:16:03;08/09/2024 17:16:03;36,952760666;-6,088131333;0;0,66;2;1;200;1725808506;182,8;1,7;GPS Fijo (SPS);9;687;309,1;Encendido;Encendido;Conectado, trabajando;0;12;0,0;955,3;0;955,3;8,19;116,6;1;0,5;116;128374056;2;0;1;14;1;1
08/09/2024 17:16:13;08/09/2024 17:16:13;36,952722166;-6,088146666;0;0,87;2;1;200;1725808566;195,9;1,7;GPS Fijo (SPS);9;687;309,1;Encendido;Encendido;Conectado, trabajando;0;12;4,6;955,4;0;955,4;8,20;116,6;1;1,7;116;128486056;-1;-2;1;14;1;1
08/09/2024 17:16:23;08/09/2024 17:16:23;36,952683166;-6,08816;0;0,84;2;1;200;1725808566;197,2;1,6;GPS Fijo (SPS);9;687;309,1;Encendido;Encendido;Conectado, trabajando;0;12;4,0;955,5;0;955,5;8,20;116,6;1;2,1;116;128579432;0;0;1;14;1;1
08/09/2024 17:16:33;08/09/2024 17:16:33;36,952646166;-6,088175333;0;0,97;2;1;200;1725808566;195,6;1,6;GPS Fijo (SPS);9;687;309,1;Encendido;Encendido;Conectado, trabajando;0;12;6,7;955,6;0;955,6;8,20;116,6;1;1,9;116;128701392;-1;-1;1;14;1;1
08/09/2024 17:16:43;08/09/2024 17:16:43;36,952608333;-6,088189833;0;0,76;2;1;200;1725808566;198,3;1,5;GPS Fijo (SPS);9;687;309,1;Encendido;Encendido;Conectado, trabajando;0;12;6,7;955,7;0;955,7;8,20;116,6;1;2,3;116;128831576;0;-1;1;14;1;1
08/09/2024 17:16:52;08/09/2024 17:16:52;36,952570166;-6,0882045;0;1,11;2;1;200;1725808611;199,3;1,6;GPS Fijo (SPS);9;687;309,1;Encendido;Encendido;Conectado, trabajando;0;12;11,1;955,8;0;955,8;8,20;116,6;1;2,1;117;128951312;-1;1;1;14;1;1
08/09/2024 17:17:02;08/09/2024 17:17:02;36,952528666;-6,088221666;0;0,94;2;1;200;1725808611;205,4;1,8;GPS Fijo (SPS);9;687;309,1;Encendido;Encendido;Conectado, trabajando;0;12;11,1;955,9;0;955,9;8,20;116,6;1;1,9;115;129059904;-1;-1;1;14;1;1
08/09/2024 17:17:12;08/09/2024 17:17:12;36,952485666;-6,088237;0;0,84;2;1;200;1725808611;203,5;1,8;GPS Fijo (SPS);9;687;309,1;Encendido;Encendido;Conectado, trabajando;0;12;8,2;956,1;0;956,1;8,20;116,6;1;2,2;117;129167624;-1;0;1;14;1;1
08/09/2024 17:17:22;08/09/2024 17:17:22;36,952442666;-6,088253;0;0,85;2;1;200;1725808611;203,3;1,8;GPS Fijo (SPS);9;687;309,1;Encendido;Encendido;Conectado, trabajando;0;12;9,8;956,2;0;956,2;8,20;116,6;1;2,9;115;129332112;0;0;1;14;1;1
08/09/2024 17:17:32;08/09/2024 17:17:32;36,952399833;-6,088269166;0;1,03;2;1;200;1725808611;191,4;1,8;GPS Fijo (SPS);9;687;309,1;Encendido;Encendido;Conectado, trabajando;0;12;9,8;956,4;0;956,4;8,20;116,6;1;2,7;117;129494832;-1;0;1;14;1;1
08/09/2024 17:17:42;08/09/2024 17:17:42;36,9523575;-6,088286166;0;0,76;2;1;200;1725808656;199,8;1,8;GPS Fijo (SPS);9;687;309,1;Encendido;Encendido;Conectado, trabajando;0;12;11,3;956,5;0;956,5;8,20;116,6;1;2,5;115;129634000;-2;-1;1;14;1;1
08/09/2024 17:17:52;08/09/2024 17:17:52;36,952316166;-6,088301666;0;0,88;2;1;200;1725808656;195,2;1,4;GPS Fijo (SPS);9;688;309,1;Encendido;Encendido;Conectado, trabajando;0;12;9,4;956,6;0;956,6;8,20;116,7;1;2,0;117;129753000;-1;0;1;14;1;1
08/09/2024 17:18:02;08/09/2024 17:18:02;36,952276166;-6,088316833;0;0,82;2;1;200;1725808656;201,2;1,7;GPS Fijo (SPS);9;688;309,1;Encendido;Encendido;Conectado, trabajando;0;12;7,5;956,8;0;956,8;8,20;116,7;1;2,1;116;129872216;0;1;1;14;1;1
08/09/2024 17:18:12;08/09/2024 17:18:12;36,952236166;-6,0883325;0;0,67;2;1;200;1725808656;187,4;1,7;GPS Fijo (SPS);9;688;309,1;Encendido;Encendido;Conectado, trabajando;0;12;7,5;956,9;0;956,9;8,20;116,7;1;2,1;118;129985880;1;1;1;14;1;1
08/09/2024 17:18:22;08/09/2024 17:18:22;36,952194666;-6,088349333;0;0,73;2;1;200;1725808656;205,0;1,7;GPS Fijo (SPS);9;688;309,1;Encendido;Encendido;Conectado, trabajando;0;12;8,1;957,0;0;957,0;8,20;116,7;1;2,3;117;130109056;-1;-1;1;14;1;1
08/09/2024 17:18:32;08/09/2024 17:18:32;36,9521535;-6,088365833;0;0,61;2;1;200;1725808656;205,1;1,8;GPS Fijo (SPS);9;688;309,1;Encendido;Encendido;Conectado, trabajando;0;12;7,1;957,1;0;957,1;8,20;116,7;1;1,9;118;130213136;2;0;1;14;1;1
08/09/2024 17:18:42;08/09/2024 17:18:42;36,952111833;-6,088380666;0;0,74;2;1;200;1725808716;200,9;1,8;GPS Fijo (SPS);9;688;309,1;Encendido;Encendido;Conectado, trabajando;0;12;8,6;957,2;0;957,2;8,20;116,7;1;2,3;117;130356920;0;-1;1;14;1;1
08/09/2024 17:18:52;08/09/2024 17:18:52;36,952070666;-6,088396166;0;0,84;2;1;200;1725808716;194,4;1,8;GPS Fijo (SPS);9;688;309,1;Encendido;Encendido;Conectado, trabajando;0;12;8,6;957,4;0;957,4;8,20;116,7;1;2,8;117;130488528;0;1;1;14;1;1
08/09/2024 17:19:02;08/09/2024 17:19:02;36,9520305;-6,088411333;0;0,64;2;1;200;1725808716;189,7;1,7;GPS Fijo (SPS);9;688;309,1;Encendido;Encendido;Conectado, trabajando;0;12;9,8;957,5;0;957,5;8,21;116,7;1;2,3;117;130635592;1;1;1;14;1;1
08/09/2024 17:19:12;08/09/2024 17:19:12;36,951993;-6,0884265;0;0,89;2;1;200;1725808716;199,9;1,6;GPS Fijo (SPS);9;688;309,1;Encendido;Encendido;Conectado, trabajando;0;12;8,5;957,6;0;957,6;8,21;116,7;1;2,0;117;130748904;0;1;1;14;1;1
08/09/2024 17:19:22;08/09/2024 17:19:22;36,951954166;-6,0884415;0;0,62;2;1;200;1725808761;201,8;1,6;GPS Fijo (SPS);9;688;309,1;Encendido;Encendido;Conectado, trabajando;0;12;8,4;957,8;0;957,8;8,21;116,7;1;2,4;117;130871208;0;-1;1;14;1;1
08/09/2024 17:19:32;08/09/2024 17:19:32;36,9519165;-6,088455666;0;0,87;2;1;200;1725808761;201,5;1,6;GPS Fijo (SPS);9;688;309,1;Encendido;Encendido;Conectado, trabajando;0;12;8,4;957,9;0;957,9;8,21;116,7;1;2,3;117;131037480;-1;-1;1;14;1;1
08/09/2024 17:19:42;08/09/2024 17:19:42;36,951879;-6,088469;0;0,67;2;1;200;1725808761;193,4;1,6;GPS Fijo (SPS);9;688;309,1;Encendido;Encendido;Conectado, trabajando;0;12;11,2;958,1;0;958,1;8,21;116,7;1;2,2;117;131185896;0;0;1;14;1;1
08/09/2024 17:19:52;08/09/2024 17:19:52;36,9518395;-6,088484833;0;0,81;2;1;200;1725808761;200,6;1,8;GPS Fijo (SPS);9;688;309,1;Encendido;Encendido;Conectado, trabajando;0;12;9,3;958,2;0;958,2;8,21;116,7;1;2,6;116;131316472;0;0;1;14;1;1
08/09/2024 17:20:02;08/09/2024 17:20:02;36,951797;-6,088501166;0;0,87;2;1;200;1725808761;199,5;1,9;GPS Fijo (SPS);9;688;309,1;Encendido;Encendido;Conectado, trabajando;0;12;9,3;958,3;0;958,3;8,21;116,7;1;1,8;117;131435264;-1;0;1;14;1;1
08/09/2024 17:20:12;08/09/2024 17:20:12;36,951754833;-6,088517833;0;0,74;2;1;200;1725808806;201,2;1,9;GPS Fijo (SPS);9;688;309,1;Encendido;Encendido;Conectado, trabajando;0;12;9,0;958,4;0;958,4;8,21;116,8;1;2,9;117;131586224;-2;0;1;14;1;1
08/09/2024 17:20:22;08/09/2024 17:20:22;36,951713;-6,0885345;0;0,74;2;1;200;1725808806;198,1;1,8;GPS Fijo (SPS);9;688;309,1;Encendido;Encendido;Conectado, trabajando;0;12;11,7;958,6;0;958,6;8,21;116,8;1;2,7;118;131745784;0;1;1;14;1;1
08/09/2024 17:20:31;08/09/2024 17:20:31;36,9516705;-6,088551;0;0,61;2;1;200;1725808806;203,1;1,9;GPS Fijo (SPS);9;688;309,1;Encendido;Encendido;Conectado, trabajando;0;12;11,7;958,8;0;958,8;8,21;116,8;1;2,4;117;131878064;-2;-1;1;14;1;1
08/09/2024 17:20:41;08/09/2024 17:20:41;36,9516285;-6,088566833;0;0,53;2;1;200;1725808806;193,2;1,8;GPS Fijo (SPS);9;688;309,1;Encendido;Encendido;Conectado, trabajando;0;12;10,1;958,9;0;958,9;8,21;116,8;1;2,7;118;132032080;0;2;1;14;1;1
08/09/2024 17:20:51;08/09/2024 17:20:51;36,951591833;-6,0885805;0;0,74;2;1;200;1725808806;198,1;1,5;GPS Fijo (SPS);9;688;309,1;Encendido;Encendido;Conectado, trabajando;0;12;9,3;959,0;0;959,0;8,21;116,8;1;2,4;116;132174776;-3;-3;1;14;1;1
08/09/2024 17:21:01;08/09/2024 17:21:01;36,951552666;-6,088595666;0;0,68;2;1;200;1725808806;198,6;1,9;GPS Fijo (SPS);9;688;309,2;Encendido;Encendido;Conectado, trabajando;0;12;9,3;959,2;0;959,2;8,21;116,8;1;2,4;118;132333616;-1;-1;1;14;1;1
08/09/2024 17:21:11;08/09/2024 17:21:11;36,951507666;-6,088613;0;0,76;2;1;200;1725808866;192,2;1,8;GPS Fijo (SPS);9;688;309,2;Encendido;Encendido;Conectado, trabajando;0;12;9,3;959,3;0;959,3;8,21;116,8;1;2,2;116;132464328;0;-1;1;14;1;1
08/09/2024 17:21:21;08/09/2024 17:21:21;36,9514645;-6,088630333;0;0,72;2;1;200;1725808866;208,6;1,6;GPS Fijo (SPS);9;688;309,2;Encendido;Encendido;Conectado, trabajando;0;12;9,0;959,5;0;959,5;8,21;116,8;1;2,4;118;132606160;0;1;1;14;1;1
08/09/2024 17:21:31;08/09/2024 17:21:31;36,9514295;-6,088641333;0;0,67;2;1;200;1725808866;200,0;1,5;GPS Fijo (SPS);9;688;309,2;Encendido;Encendido;Conectado, trabajando;0;12;9,0;959,6;0;959,6;8,21;116,8;1;3,0;116;132746032;0;0;1;14;1;1
08/09/2024 17:21:41;08/09/2024 17:21:41;36,951391;-6,088657666;0;0,65;2;1;200;1725808866;205,3;1,8;GPS Fijo (SPS);9;688;309,2;Encendido;Encendido;Conectado, trabajando;0;12;10,1;959,8;0;959,8;8,22;116,8;1;2,6;118;132905104;-1;-1;1;14;1;1
08/09/2024 17:21:51;08/09/2024 17:21:51;36,951351166;-6,088672166;0;0,85;2;1;200;1725808866;202,2;1,8;GPS Fijo (SPS);9;688;309,2;Encendido;Encendido;Conectado, trabajando;0;12;10,6;959,9;0;959,9;8,22;116,8;1;2,3;116;133052024;1;1;1;14;1;1
08/09/2024 17:22:01;08/09/2024 17:22:01;36,9513105;-6,088686333;0;0,82;2;1;200;1725808911;198,4;1,6;GPS Fijo (SPS);9;688;309,2;Encendido;Encendido;Conectado, trabajando;0;12;9,1;960,1;0;960,1;8,22;116,8;1;2,4;118;133188416;0;1;1;14;1;1
08/09/2024 17:22:11;08/09/2024 17:22:11;36,951270666;-6,088701333;0;1,01;2;1;200;1725808911;195,0;1,6;GPS Fijo (SPS);9;688;309,2;Encendido;Encendido;Conectado, trabajando;0;12;9,1;960,2;0;960,2;8,22;116,9;1;2,9;116;133336568;0;0;1;14;1;1
08/09/2024 17:22:21;08/09/2024 17:22:21;36,95123;-6,088716666;0;0,66;2;1;200;1725808911;199,1;1,8;GPS Fijo (SPS);9;688;309,2;Encendido;Encendido;Conectado, trabajando;0;12;9,7;960,3;0;960,3;8,22;116,9;1;2,5;118;133473040;-1;1;1;14;1;1
08/09/2024 17:22:31;08/09/2024 17:22:31;36,951188833;-6,088732666;0;0,98;2;1;200;1725808911;197,4;1,7;GPS Fijo (SPS);9;688;309,2;Encendido;Encendido;Conectado, trabajando;0;12;9,9;960,5;0;960,5;8,22;116,9;1;2,3;116;133617032;-1;-2;1;14;1;1
08/09/2024 17:22:41;08/09/2024 17:22:41;36,951147666;-6,088748833;0;0,81;2;1;200;1725808956;197,0;1,7;GPS Fijo (SPS);9;688;309,2;Encendido;Encendido;Conectado, trabajando;0;12;9,9;960,6;0;960,6;8,22;116,9;1;2,5;118;133731296;2;1;1;14;1;1
08/09/2024 17:22:51;08/09/2024 17:22:51;36,951107666;-6,088764166;0;0,79;2;1;200;1725808956;193,6;1,6;GPS Fijo (SPS);9;688;309,2;Encendido;Encendido;Conectado, trabajando;0;12;9,0;960,8;0;960,8;8,22;116,9;1;2,5;116;133874328;-1;0;1;14;1;1
08/09/2024 17:23:01;08/09/2024 17:23:01;36,951068166;-6,0887785;0;0,58;2;1;200;1725808956;182,9;1,6;GPS Fijo (SPS);9;688;309,2;Encendido;Encendido;Conectado, trabajando;0;12;9,0;960,9;0;960,9;8,22;116,9;1;2,9;118;134036776;-1;-1;1;14;1;1
08/09/2024 17:23:11;08/09/2024 17:23:11;36,951028666;-6,088795333;0;0,65;2;1;200;1725808956;204,1;1,8;GPS Fijo (SPS);9;688;309,2;Encendido;Encendido;Conectado, trabajando;0;12;10,3;961,1;0;961,1;8,22;116,9;1;2,5;117;134181712;-1;0;1;14;1;1
08/09/2024 17:23:21;08/09/2024 17:23:21;36,9509855;-6,088812166;0;0,90;2;1;200;1725808956;203,4;1,8;GPS Fijo (SPS);9;688;309,2;Encendido;Encendido;Conectado, trabajando;0;12;9,3;961,2;0;961,2;8,22;116,9;1;2,1;117;134323920;-1;0;1;14;1;1
08/09/2024 17:23:31;08/09/2024 17:23:31;36,9509455;-6,088826833;0;0,87;2;1;200;1725808956;186,6;1,6;GPS Fijo (SPS);9;688;309,2;Encendido;Encendido;Conectado, trabajando;0;12;7,9;961,3;0;961,3;8,22;116,9;1;1,6;116;134427680;0;0;1;14;1;1
08/09/2024 17:23:41;08/09/2024 17:23:41;36,9509165;-6,088838333;0;0,75;2;1;200;1725809016;201,0;1,2;GPS Fijo (SPS);9;688;309,2;Encendido;Encendido;Conectado, parado;0;12;7,9;961,4;0;961,4;8,22;116,9;1;2,6;118;134529984;0;0;1;14;1;1
08/09/2024 17:23:51;08/09/2024 17:23:51;36,950888166;-6,088848333;0;0,78;2;1;200;1725809016;195,9;1,6;GPS Fijo (SPS);9;688;309,2;Encendido;Encendido;Conectado, trabajando;0;12;7,8;961,5;0;961,5;8,22;116,9;1;1,8;115;134656480;-1;1;1;14;1;1
08/09/2024 17:24:00;08/09/2024 17:24:00;36,950882833;-6,088852;0;1,09;2;1;200;1725809016;0,0;0,0;GPS Fijo (SPS);9;688;309,2;Encendido;Encendido;Conectado, parado;0;12;7,6;961,6;0;961,6;8,22;116,9;1;1,2;111;134751760;1;0;1;14;1;1
08/09/2024 17:24:11;08/09/2024 17:24:11;36,950871833;-6,088857166;0;0,76;2;1;200;1725809016;195,5;2,5;GPS Fijo (SPS);9;688;309,2;Encendido;Encendido;Conectado, trabajando;0;12;7,6;961,7;0;961,7;8,22;116,9;1;0,0;0;134785024;1;0;1;14;1;1
08/09/2024 17:24:21;08/09/2024 17:24:21;36,9508555;-6,088925;0;0,68;2;1;200;1725809016;302,1;3,5;GPS Fijo (SPS);9;688;309,2;Encendido;Encendido;Conectado, trabajando;0;12;2,2;961,7;0;961,7;8,22;116,9;1;0,0;0;134785024;0;0;1;14;1;1
08/09/2024 17:24:31;08/09/2024 17:24:31;36,950867166;-6,088988833;0;1,06;2;1;200;1725809061;118,9;1,7;GPS Fijo (SPS);9;688;309,2;Encendido;Encendido;Conectado, trabajando;0;12;0,0;961,7;0;961,7;8,22;116,9;1;0,0;0;134785024;-1;-2;1;14;1;1
08/09/2024 17:24:41;08/09/2024 17:24:41;36,9508915;-6,088987666;0;0,61;2;1;200;1725809061;350,6;3,1;GPS Fijo (SPS);9;688;309,2;Encendido;Encendido;Conectado, trabajando;0;12;0,0;961,7;0;961,7;8,23;116,9;1;0,0;0;134785024;-3;-1;1;14;1;1
08/09/2024 17:24:51;08/09/2024 17:24:51;36,950937833;-6,088963833;0;0,68;2;1;200;1725809061;31,1;2,3;GPS Fijo (SPS);9;688;309,2;Encendido;Encendido;Conectado, trabajando;0;12;0,0;961,7;0;961,7;8,23;116,9;1;0,0;0;134785024;0;-1;1;14;1;1
08/09/2024 17:25:00;08/09/2024 17:25:00;36,950994833;-6,0889415;0;0,74;2;1;200;1725809061;18,5;3,1;GPS Fijo (SPS);9;688;309,2;Encendido;Encendido;Conectado, trabajando;0;12;0,0;961,7;0;961,7;8,23;116,9;1;0,0;0;134785024;-2;-3;1;14;1;1
08/09/2024 17:25:10;08/09/2024 17:25:10;36,951041333;-6,088923166;0;0,53;2;1;200;1725809106;10,3;1,1;GPS Fijo (SPS);9;688;309,2;Encendido;Encendido;Conectado, parado;0;12;0,0;961,7;0;961,7;8,23;116,9;1;0,0;0;134785024;2;1;1;14;1;1
08/09/2024 17:25:20;08/09/2024 17:25:20;36,951070833;-6,088910833;0;0,63;2;1;200;1725809106;20,7;1,3;GPS Fijo (SPS);9;688;309,2;Encendido;Encendido;Conectado, trabajando;0;12;0,0;961,7;0;961,7;8,23;116,9;1;0,0;0;134785024;-1;-1;1;14;1;1
08/09/2024 17:25:30;08/09/2024 17:25:30;36,951108666;-6,0888965;0;1,10;2;1;200;1725809106;12,7;1,6;GPS Fijo (SPS);9;688;309,2;Encendido;Encendido;Conectado, trabajando;0;12;0,0;961,7;0;961,7;8,23;116,9;1;0,0;110;134785024;0;-1;1;14;1;1
08/09/2024 17:25:40;08/09/2024 17:25:40;36,951148333;-6,0888795;0;0,64;2;1;200;1725809106;21,4;1,8;GPS Fijo (SPS);9;688;309,2;Encendido;Encendido;Conectado, trabajando;0;12;0,3;961,7;0;961,7;8,23;116,9;1;0,5;117;134801376;-2;0;1;14;1;1
08/09/2024 17:25:51;08/09/2024 17:25:51;36,951154666;-6,088876166;0;0,43;2;1;200;1725809106;0,0;0,0;GPS Fijo (SPS);9;688;309,2;Encendido;Encendido;Conectado, parado;0;12;1,8;961,7;0;961,7;8,23;116,9;1;0,0;0;134823424;-1;0;1;14;1;1
08/09/2024 17:26:01;08/09/2024 17:26:01;36,951155666;-6,088875666;0;0,39;2;1;200;1725809106;0,0;0,0;GPS Fijo (SPS);9;688;309,2;Encendido;Encendido;Conectado, parado;0;12;1,8;961,7;0;961,7;8,23;116,8;1;0,0;0;134823424;-1;0;1;14;1;1
08/09/2024 17:26:12;08/09/2024 17:26:12;36,951156166;-6,0888755;0;0,42;2;1;200;1725809166;0,0;0,0;GPS Fijo (SPS);9;688;309,2;Encendido;Encendido;Conectado, parado;0;12;0,0;961,7;0;961,7;8,23;116,8;1;0,0;0;134823424;-1;0;1;14;1;1
08/09/2024 17:26:22;08/09/2024 17:26:22;36,9511565;-6,088874166;0;0,48;2;1;200;1725809166;0,0;0,0;GPS Fijo (SPS);9;688;309,2;Encendido;Encendido;Conectado, parado;0;12;0,0;961,7;0;961,7;8,23;116,8;1;0,0;0;134823424;-1;0;1;14;1;1
08/09/2024 17:26:33;08/09/2024 17:26:33;36,9511565;-6,088873;0;0,64;2;1;200;1725809166;0,0;0,0;GPS Fijo (SPS);9;688;309,2;Encendido;Encendido;Conectado, parado;0;12;0,0;961,7;0;961,7;8,23;116,8;1;0,0;0;134823424;-1;1;1;14;1;1
08/09/2024 17:26:43;08/09/2024 17:26:43;36,951186666;-6,088861833;0;0,92;2;1;200;1725809166;12,8;2,0;GPS Fijo (SPS);9;688;309,2;Encendido;Encendido;Conectado, trabajando;0;12;0,0;961,7;0;961,7;8,23;116,8;1;1,0;104;134827792;-1;-1;1;14;1;1
08/09/2024 17:26:53;08/09/2024 17:26:53;36,951235666;-6,0888425;0;0,71;2;1;200;1725809211;9,1;2,2;GPS Fijo (SPS);9;688;309,2;Encendido;Encendido;Conectado, trabajando;0;12;0,0;961,8;0;961,8;8,23;116,8;1;1,5;116;134899280;-2;-2;1;14;1;1
08/09/2024 17:27:03;08/09/2024 17:27:03;36,951276333;-6,088827;0;0,76;2;1;200;1725809211;20,9;1,7;GPS Fijo (SPS);9;688;309,3;Encendido;Encendido;Conectado, trabajando;0;12;0,0;961,9;0;961,9;8,23;116,8;1;1,2;118;134963248;0;1;1;14;1;1
08/09/2024 17:27:13;08/09/2024 17:27:13;36,951329166;-6,088807166;0;0,87;2;1;200;1725809211;17,7;2,6;GPS Fijo (SPS);9;688;309,3;Encendido;Encendido;Conectado, trabajando;0;12;0,0;961,9;0;961,9;8,23;116,8;1;1,3;117;135050368;-1;-1;1;14;1;1
08/09/2024 17:27:23;08/09/2024 17:27:23;36,951389166;-6,088784666;0;0,81;2;1;200;1725809211;15,1;2,5;GPS Fijo (SPS);9;688;309,3;Encendido;Encendido;Conectado, trabajando;0;12;0,0;962,0;0;962,0;8,23;116,9;1;1,3;119;135129904;-1;1;1;14;1;1
08/09/2024 17:27:33;08/09/2024 17:27:33;36,951445333;-6,088763333;0;1,64;2;1;200;1725809211;25,5;2,3;GPS Fijo (SPS);9;688;309,3;Encendido;Encendido;Conectado, trabajando;0;12;15,0;962,1;0;962,1;8,23;116,9;1;1,9;117;135215136;-2;0;1;14;1;1
08/09/2024 17:27:43;08/09/2024 17:27:43;36,951504666;-6,088744166;0;1,20;2;1;200;1725809256;7,2;2,7;GPS Fijo (SPS);9;688;309,3;Encendido;Encendido;Conectado, trabajando;0;12;5,4;962,2;0;962,2;8,23;116,9;1;2,1;118;135323568;0;-1;1;14;1;1
08/09/2024 17:27:52;08/09/2024 17:27:52;36,951557333;-6,088723666;0;1,32;2;1;200;1725809256;31,3;1,9;GPS Fijo (SPS);9;688;309,3;Encendido;Encendido;Conectado, trabajando;0;12;5,9;962,3;0;962,3;8,23;116,9;1;1,7;115;135430848;-1;0;1;14;1;1
08/09/2024 17:28:02;08/09/2024 17:28:02;36,951589833;-6,088712666;0;1,27;2;1;200;1725809256;0,0;0,0;GPS Fijo (SPS);9;688;309,3;Encendido;Encendido;Conectado, parado;0;12;4,5;962,4;0;962,4;8,24;116,9;1;1,9;110;135517104;0;-1;1;14;1;1
08/09/2024 17:28:12;08/09/2024 17:28:12;36,951605666;-6,0887075;0;1,03;2;1;200;1725809256;4,3;1,1;GPS Fijo (SPS);9;688;309,3;Encendido;Encendido;Conectado, parado;0;12;4,5;962,6;0;962,6;8,24;116,9;1;3,6;117;135712592;-2;-1;1;14;1;1
08/09/2024 17:28:22;08/09/2024 17:28:22;36,951628833;-6,088698666;0;0,76;2;1;200;1725809256;14,9;1,8;GPS Fijo (SPS);9;688;309,3;Encendido;Encendido;Conectado, trabajando;0;12;8,8;962,7;0;962,7;8,24;116,9;1;0,5;117;135796288;-2;0;1;14;1;1
